index,id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name,R,G,B
127,156,1009,Dorsal auditory area layer 6a,AUDd6a,,1,3,8690,1011,8,1,127,/997/8/567/688/695/315/247/1011/156/,19399,0,,f,128,2147483647,734881840,Dorsal auditory area layer 6a,0.003921569,0.576470588,0.6
134,480149250,0,Laterolateral anterior visual area layer 6a,VISlla6a,,1,3,8690,480149230,9,1,134,/997/8/567/688/695/315/247/1011/480149230/480149250/,19399,0,,f,135,2147483647,734881840,Laterolateral anterior visual area layer 6a,0.003921569,0.576470588,0.6
141,954,1109,Primary auditory area layer 6a,AUDp6a,,1,3,8690,1002,8,1,141,/997/8/567/688/695/315/247/1002/954/,19399,0,,f,142,945654628,734881840,Primary auditory area layer 6a,0.003921569,0.576470588,0.6
148,249,455,Posterior auditory area layer 6a,AUDpo6a,,1,3,8690,1027,8,1,148,/997/8/567/688/695/315/247/1027/249/,19399,0,,f,149,2147483647,734881840,Posterior auditory area layer 6a,0.003921569,0.576470588,0.6
155,520,630,Ventral auditory area layer 6a,AUDv6a,,1,3,8690,1018,8,1,155,/997/8/567/688/695/315/247/1018/520/,19399,0,,f,156,2147483647,734881840,Ventral auditory area layer 6a,0.003921569,0.576470588,0.6
162,457,1047,Visual areas layer 6a,VIS6a,,1,3,8690,669,7,1,162,/997/8/567/688/695/315/669/457/,08858C,0,,f,163,597515648,734881840,Visual areas layer 6a,0.031372549,0.521568627,0.549019608
169,601,1065,Anterolateral visual area layer 6a,VISal6a,,1,3,8690,402,8,1,169,/997/8/567/688/695/315/669/402/601/,08858C,0,,f,170,2147483647,734881840,Anterolateral visual area layer 6a,0.031372549,0.521568627,0.549019608
176,1046,696,Anteromedial visual area layer 6a,VISam6a,,1,3,8690,394,8,1,176,/997/8/567/688/695/315/669/394/1046/,08858C,0,,f,177,2147483647,734881840,Anteromedial visual area layer 6a,0.031372549,0.521568627,0.549019608
183,74,999,Lateral visual area layer 6a,VISl6a,,1,3,8690,409,8,1,183,/997/8/567/688/695/315/669/409/74/,08858C,0,,f,184,2147483647,734881840,Lateral visual area layer 6a,0.031372549,0.521568627,0.549019608
190,33,428,Primary visual area layer 6a,VISp6a,,1,3,8690,385,8,1,190,/997/8/567/688/695/315/669/385/33/,08858C,0,,f,191,2147483647,734881840,Primary visual area layer 6a,0.031372549,0.521568627,0.549019608
197,377,1037,Posterolateral visual area layer 6a,VISpl6a,,1,3,8690,425,8,1,197,/997/8/567/688/695/315/669/425/377/,08858C,0,,f,198,818416878,734881840,Posterolateral visual area layer 6a,0.031372549,0.521568627,0.549019608
204,257,456,posteromedial visual area layer 6a,VISpm6a,,1,3,8690,533,8,1,204,/997/8/567/688/695/315/669/533/257/,08858C,0,,f,205,2147483647,734881840,posteromedial visual area layer 6a,0.031372549,0.521568627,0.549019608
211,312782594,0,Laterointermediate area layer 6a,VISli6a,,1,3,8690,312782574,8,1,211,/997/8/567/688/695/315/669/312782574/312782594/,08858C,0,,f,212,1906631730,734881840,Laterointermediate area layer 6a,0.031372549,0.521568627,0.549019608
218,312782648,0,Postrhinal area layer 6a,VISpor6a,,1,3,8690,312782628,8,1,218,/997/8/567/688/695/315/669/312782628/312782648/,08858C,0,,f,219,1870039016,734881840,Postrhinal area layer 6a,0.031372549,0.521568627,0.549019608
224,179,1012,Anterior cingulate area layer 6a,ACA6a,,1,3,8690,31,7,1,224,/997/8/567/688/695/315/31/179/,40A666,0,,f,225,611576699,734881840,Anterior cingulate area layer 6a,0.250980392,0.650980392,0.4
230,919,963,Anterior cingulate area dorsal part layer 6a,ACAd6a,,1,3,8690,39,8,1,230,/997/8/567/688/695/315/31/39/919/,40A666,0,,f,231,2147483647,734881840,Anterior cingulate area dorsal part layer 6a,0.250980392,0.650980392,0.4
236,810,1091,Anterior cingulate area ventral part 6a,ACAv6a,,1,3,8690,48,8,1,236,/997/8/567/688/695/315/31/48/810/,40A666,0,,f,237,1257379109,734881840,Anterior cingulate area ventral part 6a,0.250980392,0.650980392,0.4
243,84,1000,Prelimbic area layer 6a,PL6a,,1,3,8690,972,7,1,243,/997/8/567/688/695/315/972/84/,2FA850,0,,f,244,2147483647,734881840,Prelimbic area layer 6a,0.184313725,0.658823529,0.31372549
250,1054,980,Infralimbic area layer 6a,ILA6a,,1,3,8690,44,7,1,250,/997/8/567/688/695/315/44/1054/,59B363,0,,f,251,696971210,734881840,Infralimbic area layer 6a,0.349019608,0.701960784,0.388235294
256,476,1049,Orbital area layer 6a,ORB6a,,1,3,8690,714,7,1,256,/997/8/567/688/695/315/714/476/,248A5E,0,,f,257,2147483647,734881840,Orbital area layer 6a,0.141176471,0.541176471,0.368627451
262,440,620,Orbital area lateral part layer 6a,ORBl6a,,1,3,8690,723,8,1,262,/997/8/567/688/695/315/714/723/440/,248A5E,0,,f,263,2147483647,734881840,Orbital area lateral part layer 6a,0.141176471,0.541176471,0.368627451
269,910,962,Orbital area medial part layer 6a,ORBm6a,,1,3,8690,731,8,1,269,/997/8/567/688/695/315/714/731/910/,248A5E,0,,f,270,1929100654,734881840,Orbital area medial part layer 6a,0.141176471,0.541176471,0.368627451
276,608,924,Orbital area ventrolateral part layer 6a,ORBvl6a,,1,3,8690,746,8,1,276,/997/8/567/688/695/315/714/746/608/,248A5E,0,,f,277,2147483647,734881840,Orbital area ventrolateral part layer 6a,0.141176471,0.541176471,0.368627451
283,783,946,Agranular insular area dorsal part layer 6a,AId6a,,1,3,8690,104,8,1,283,/997/8/567/688/695/315/95/104/783/,219866,0,,f,284,2147483647,734881840,Agranular insular area dorsal part layer 6a,0.129411765,0.596078431,0.4
289,314,1029,Agranular insular area posterior part layer 6a,AIp6a,,1,3,8690,111,8,1,289,/997/8/567/688/695/315/95/111/314/,219866,0,,f,290,1257274084,734881840,Agranular insular area posterior part layer 6a,0.129411765,0.596078431,0.4
295,675,1074,Agranular insular area ventral part layer 6a,AIv6a,,1,3,8690,119,8,1,295,/997/8/567/688/695/315/95/119/675/,219866,0,,f,296,1561328289,734881840,Agranular insular area ventral part layer 6a,0.129411765,0.596078431,0.4
302,906,820,Retrosplenial area lateral agranular part layer 6a,RSPagl6a,,1,3,8690,894,8,1,302,/997/8/567/688/695/315/254/894/906/,1AA698,0,,f,303,1139806184,734881840,Retrosplenial area lateral agranular part layer 6a,0.101960784,0.650980392,0.596078431
309,480149278,0,Mediomedial anterior visual area layer 6a,VISmma6a,,1,3,8690,480149258,9,1,309,/997/8/567/688/695/315/254/894/480149258/480149278/,1AA698,0,,f,310,139480659,734881840,Mediomedial anterior visual area layer 6a,0.101960784,0.650980392,0.596078431
316,480149306,0,Mediomedial posterior visual area layer 6a,VISmmp6a,,1,3,8690,480149286,9,1,316,/997/8/567/688/695/315/254/894/480149286/480149306/,1AA698,0,,f,317,2147483647,734881840,Mediomedial posterior visual area layer 6a,0.101960784,0.650980392,0.596078431
323,480149334,0,Medial visual area layer 6a,VISm6a,,1,3,8690,480149314,9,1,323,/997/8/567/688/695/315/254/894/480149314/480149334/,1AA698,0,,f,324,798815537,734881840,Medial visual area layer 6a,0.101960784,0.650980392,0.596078431
330,274,1024,Retrosplenial area dorsal part layer 6a,RSPd6a,,1,3,8690,879,8,1,330,/997/8/567/688/695/315/254/879/274/,1AA698,0,,f,331,1480351084,734881840,Retrosplenial area dorsal part layer 6a,0.101960784,0.650980392,0.596078431
337,590,639,Retrosplenial area ventral part layer 6a,RSPv6a,,1,3,8690,886,8,1,337,/997/8/567/688/695/315/254/886/590/,1AA698,0,,f,338,884041004,734881840,Retrosplenial area ventral part layer 6a,0.101960784,0.650980392,0.596078431
344,308,1028,Posterior parietal association areas layer 6a,PTLp6a,,1,3,8690,22,7,1,344,/997/8/567/688/695/315/22/308/,009FAC,0,,f,345,2147483647,734881840,Posterior parietal association areas layer 6a,0,0.623529412,0.674509804
351,312782566,0,Anterior area layer 6a,VISa6a,,1,3,8690,312782546,8,1,351,/997/8/567/688/695/315/22/312782546/312782566/,009FAC,0,,f,352,9540387,734881840,Anterior area layer 6a,0,0.623529412,0.674509804
358,312782620,0,Rostrolateral area layer 6a,VISrl6a,,1,3,8690,417,8,1,358,/997/8/567/688/695/315/22/417/312782620/,009FAC,0,,f,359,1518183390,734881840,Rostrolateral area layer 6a,0,0.623529412,0.674509804
365,729,1081,Temporal association areas layer 6a,TEa6a,,1,3,8690,541,7,1,365,/997/8/567/688/695/315/541/729/,15B0B3,0,,f,366,1289955072,734881840,Temporal association areas layer 6a,0.082352941,0.690196078,0.701960784
371,335,890,Perirhinal area layer 6a,PERI6a,,1,3,8690,922,7,1,371,/997/8/567/688/695/315/922/335/,0E9684,0,,f,372,1984229208,734881840,Perirhinal area layer 6a,0.054901961,0.588235294,0.517647059
377,977,1112,Ectorhinal area/Layer 6a,ECT6a,,1,3,8690,895,7,1,377,/997/8/567/688/695/315/895/977/,0D9F91,0,,f,378,2147483647,734881840,Ectorhinal area/Layer 6a,0.050980392,0.623529412,0.568627451
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
