index,id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name,R,G,B
187,821,951,Primary visual area layer 2/3,VISp2/3,,1,3,8690,385,8,1,187,/997/8/567/688/695/315/669/385/821/,08858C,0,,f,188,2147483647,734881840,Primary visual area layer 2/3,0.031372549,0.521568627,0.549019608
188,721,1080,Primary visual area layer 4,VISp4,,1,3,8690,385,8,1,188,/997/8/567/688/695/315/669/385/721/,08858C,0,,f,189,565069822,734881840,Primary visual area layer 4,0.031372549,0.521568627,0.549019608
189,778,1087,Primary visual area layer 5,VISp5,,1,3,8690,385,8,1,189,/997/8/567/688/695/315/669/385/778/,08858C,0,,f,190,1453946728,734881840,Primary visual area layer 5,0.031372549,0.521568627,0.549019608
190,33,428,Primary visual area layer 6a,VISp6a,,1,3,8690,385,8,1,190,/997/8/567/688/695/315/669/385/33/,08858C,0,,f,191,2147483647,734881840,Primary visual area layer 6a,0.031372549,0.521568627,0.549019608
191,305,462,Primary visual area layer 6b,VISp6b,,1,3,8690,385,8,1,191,/997/8/567/688/695/315/669/385/305/,08858C,0,,f,192,430767143,734881840,Primary visual area layer 6b,0.031372549,0.521568627,0.549019608
192,425,760,Posterolateral visual area,VISpl,,1,3,8690,669,7,1,192,/997/8/567/688/695/315/669/425/,08858C,0,,f,193,2147483647,734881840,Posterolateral visual area,0.031372549,0.521568627,0.549019608
193,750,942,Posterolateral visual area layer 1,VISpl1,,1,3,8690,425,8,1,193,/997/8/567/688/695/315/669/425/750/,08858C,0,,f,194,2147483647,734881840,Posterolateral visual area layer 1,0.031372549,0.521568627,0.549019608
194,269,882,Posterolateral visual area layer 2/3,VISpl2/3,,1,3,8690,425,8,1,194,/997/8/567/688/695/315/669/425/269/,08858C,0,,f,195,1134773183,734881840,Posterolateral visual area layer 2/3,0.031372549,0.521568627,0.549019608
195,869,957,Posterolateral visual area layer 4,VISpl4,,1,3,8690,425,8,1,195,/997/8/567/688/695/315/669/425/869/,08858C,0,,f,196,2147483647,734881840,Posterolateral visual area layer 4,0.031372549,0.521568627,0.549019608
196,902,961,Posterolateral visual area layer 5,VISpl5,,1,3,8690,425,8,1,196,/997/8/567/688/695/315/669/425/902/,08858C,0,,f,197,2147483647,734881840,Posterolateral visual area layer 5,0.031372549,0.521568627,0.549019608
197,377,1037,Posterolateral visual area layer 6a,VISpl6a,,1,3,8690,425,8,1,197,/997/8/567/688/695/315/669/425/377/,08858C,0,,f,198,818416878,734881840,Posterolateral visual area layer 6a,0.031372549,0.521568627,0.549019608
198,393,1039,Posterolateral visual area layer 6b,VISpl6b,,1,3,8690,425,8,1,198,/997/8/567/688/695/315/669/425/393/,08858C,0,,f,199,2147483647,734881840,Posterolateral visual area layer 6b,0.031372549,0.521568627,0.549019608
199,533,915,posteromedial visual area,VISpm,,1,3,8690,669,7,1,199,/997/8/567/688/695/315/669/533/,08858C,0,,f,200,558797901,734881840,posteromedial visual area,0.031372549,0.521568627,0.549019608
200,805,383,posteromedial visual area layer 1,VISpm1,,1,3,8690,533,8,1,200,/997/8/567/688/695/315/669/533/805/,08858C,0,,f,201,403944131,734881840,posteromedial visual area layer 1,0.031372549,0.521568627,0.549019608
201,41,995,posteromedial visual area layer 2/3,VISpm2/3,,1,3,8690,533,8,1,201,/997/8/567/688/695/315/669/533/41/,08858C,0,,f,202,736869347,734881840,posteromedial visual area layer 2/3,0.031372549,0.521568627,0.549019608
202,501,628,posteromedial visual area layer 4,VISpm4,,1,3,8690,533,8,1,202,/997/8/567/688/695/315/669/533/501/,08858C,0,,f,203,1752778316,734881840,posteromedial visual area layer 4,0.031372549,0.521568627,0.549019608
203,565,636,posteromedial visual area layer 5,VISpm5,,1,3,8690,533,8,1,203,/997/8/567/688/695/315/669/533/565/,08858C,0,,f,204,528381658,734881840,posteromedial visual area layer 5,0.031372549,0.521568627,0.549019608
204,257,456,posteromedial visual area layer 6a,VISpm6a,,1,3,8690,533,8,1,204,/997/8/567/688/695/315/669/533/257/,08858C,0,,f,205,2147483647,734881840,posteromedial visual area layer 6a,0.031372549,0.521568627,0.549019608
205,469,624,posteromedial visual area layer 6b,VISpm6b,,1,3,8690,533,8,1,205,/997/8/567/688/695/315/669/533/469/,08858C,0,,f,206,1015740806,734881840,posteromedial visual area layer 6b,0.031372549,0.521568627,0.549019608
206,312782574,0,Laterointermediate area,VISli,,1,3,8690,669,7,1,206,/997/8/567/688/695/315/669/312782574/,08858C,0,,f,207,2147483647,734881840,Laterointermediate area,0.031372549,0.521568627,0.549019608
207,312782578,0,Laterointermediate area layer 1,VISli1,,1,3,8690,312782574,8,1,207,/997/8/567/688/695/315/669/312782574/312782578/,08858C,0,,f,208,2147483647,734881840,Laterointermediate area layer 1,0.031372549,0.521568627,0.549019608
208,312782582,0,Laterointermediate area layer 2/3,VISli2/3,,1,3,8690,312782574,8,1,208,/997/8/567/688/695/315/669/312782574/312782582/,08858C,0,,f,209,2147483647,734881840,Laterointermediate area layer 2/3,0.031372549,0.521568627,0.549019608
209,312782586,0,Laterointermediate area layer 4,VISli4,,1,3,8690,312782574,8,1,209,/997/8/567/688/695/315/669/312782574/312782586/,08858C,0,,f,210,2147483647,734881840,Laterointermediate area layer 4,0.031372549,0.521568627,0.549019608
210,312782590,0,Laterointermediate area layer 5,VISli5,,1,3,8690,312782574,8,1,210,/997/8/567/688/695/315/669/312782574/312782590/,08858C,0,,f,211,2147483647,734881840,Laterointermediate area layer 5,0.031372549,0.521568627,0.549019608
211,312782594,0,Laterointermediate area layer 6a,VISli6a,,1,3,8690,312782574,8,1,211,/997/8/567/688/695/315/669/312782574/312782594/,08858C,0,,f,212,1906631730,734881840,Laterointermediate area layer 6a,0.031372549,0.521568627,0.549019608
212,312782598,0,Laterointermediate area layer 6b,VISli6b,,1,3,8690,312782574,8,1,212,/997/8/567/688/695/315/669/312782574/312782598/,08858C,0,,f,213,2147483647,734881840,Laterointermediate area layer 6b,0.031372549,0.521568627,0.549019608
213,312782628,0,Postrhinal area,VISpor,,1,3,8690,669,7,1,213,/997/8/567/688/695/315/669/312782628/,08858C,0,,f,214,2147483647,734881840,Postrhinal area,0.031372549,0.521568627,0.549019608
214,312782632,0,Postrhinal area layer 1,VISpor1,,1,3,8690,312782628,8,1,214,/997/8/567/688/695/315/669/312782628/312782632/,08858C,0,,f,215,1476324402,734881840,Postrhinal area layer 1,0.031372549,0.521568627,0.549019608
215,312782636,0,Postrhinal area layer 2/3,VISpor2/3,,1,3,8690,312782628,8,1,215,/997/8/567/688/695/315/669/312782628/312782636/,08858C,0,,f,216,2147483647,734881840,Postrhinal area layer 2/3,0.031372549,0.521568627,0.549019608
216,312782640,0,Postrhinal area layer 4,VISpor4,,1,3,8690,312782628,8,1,216,/997/8/567/688/695/315/669/312782628/312782640/,08858C,0,,f,217,664017085,734881840,Postrhinal area layer 4,0.031372549,0.521568627,0.549019608
217,312782644,0,Postrhinal area layer 5,VISpor5,,1,3,8690,312782628,8,1,217,/997/8/567/688/695/315/669/312782628/312782644/,08858C,0,,f,218,1351821355,734881840,Postrhinal area layer 5,0.031372549,0.521568627,0.549019608
218,312782648,0,Postrhinal area layer 6a,VISpor6a,,1,3,8690,312782628,8,1,218,/997/8/567/688/695/315/669/312782628/312782648/,08858C,0,,f,219,1870039016,734881840,Postrhinal area layer 6a,0.031372549,0.521568627,0.549019608
219,312782652,0,Postrhinal area layer 6b,VISpor6b,,1,3,8690,312782628,8,1,219,/997/8/567/688/695/315/669/312782628/312782652/,08858C,0,,f,220,2147483647,734881840,Postrhinal area layer 6b,0.031372549,0.521568627,0.549019608
